Name,Price,Model_Year,Mileage,Registered ,Engine_Type,Transmission,Assembly,Body_Type,Color,Engine_Capacity,Anti_lock_Braking_System,Air_Bags,Air_conditioning,Alloy_Rims,Climate_Control,Toolbox,Cruise_Control,Front_Camera,Heated_Seats,KeyLess_Entry,Navigation_System,Power_Steering,Steering_Switches,Sun_Roof
Suzuki Alto S Package  ,1650000,2016,72000,0,Petrol,1,1,Hatchback,White,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1650000,2015,69000,1,Petrol,1,1,Hatchback,White,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1665000,2017,25000,0,Petrol,1,1,Hatchback,Beige,660,1,1,1,0,0,0,0,0,1,1,0,1,0,0
Suzuki Alto S Package  ,1670000,2017,26000,0,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1675000,2018,8000,0,Petrol,1,1,Hatchback,White,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1675000,2016,6900,0,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1675000,2015,52000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,0,1,1,0,0
Suzuki Alto S Package  ,1680000,2017,65000,1,Petrol,1,1,Hatchback,White,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1680000,2017,35000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto S Package  ,1690000,2017,47000,0,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1700000,2015,29000,1,Petrol,1,1,Hatchback,Assembly,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1700000,2016,17000,0,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1700000,2015,8000,1,Petrol,1,1,Hatchback,Assembly,660,1,1,1,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto S Package  ,1710000,2016,30000,0,Petrol,1,1,Hatchback,Burgundy,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1715000,2016,26000,0,Petrol,1,1,Hatchback,White,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1720000,2015,60000,1,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1730000,2015,39000,1,Petrol,1,1,Hatchback,White,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1730000,2017,21368,0,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1740000,2016,28000,1,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1750000,2017,17100,0,Petrol,1,1,Hatchback,White,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1750000,2018,40000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto S Package  ,1750000,2016,56000,1,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1750000,2017,45000,0,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1800000,2018,32100,0,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1800000,2018,32000,0,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1850000,2017,19999,0,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto S Package  ,1890000,2017,98000,0,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto S Package  ,1900000,2017,44000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,0,0,0,0,0,1,0,1,1,0,0
Suzuki Alto S Package  ,2050000,2019,620,0,Petrol,1,1,Hatchback,Silver,660,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto TURBO RS  ,1390000,2017,39800,1,Petrol,0,1,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1400000,2016,13000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1500000,2015,39000,0,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,1,1,0,0
Suzuki Alto TURBO RS  ,1512000,2017,45000,1,Petrol,1,1,Hatchback,Red,660,1,0,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1620000,2015,62000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,0,0
Suzuki Alto TURBO RS  ,1650000,2016,42000,1,Petrol,1,1,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1650000,2016,35000,1,Petrol,1,1,Hatchback,Assembly,660,1,1,1,1,0,0,0,0,0,1,1,1,0,0
Suzuki Alto TURBO RS  ,1650000,2019,45000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1650000,2019,45000,1,Petrol,1,1,Hatchback,Grey,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1675000,2015,43000,1,Petrol,1,1,Hatchback,Brown,660,1,1,1,1,0,0,0,0,0,1,1,1,0,0
Suzuki Alto TURBO RS  ,1700000,2015,55000,0,Petrol,1,1,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1720000,2015,85000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1740000,2015,31850,0,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1740000,2015,19,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1740000,2015,31200,0,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1750000,2015,41000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1750000,2015,27400,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1800000,2015,18,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1800000,2015,40000,1,Petrol,0,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,1,1,0,0
Suzuki Alto TURBO RS  ,1900000,2015,74000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto TURBO RS  ,1900000,2017,15500,1,Petrol,1,1,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VP  ,320000,1991,223454,1,Petrol,0,0,Hatchback,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VP  ,1000000,2013,28000,1,Petrol,1,1,Hatchback,Blue,660,0,1,1,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VP  ,1185000,2015,83000,1,Petrol,1,0,Hatchback,Maroon,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VP  ,1220000,2014,66000,1,Petrol,1,1,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VP  ,1325000,2015,80000,1,Petrol,0,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VP  ,1350000,2016,150000,1,Petrol,0,0,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VP  ,1375000,2015,94000,1,Petrol,1,0,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VP  ,1400000,2015,64999,1,Petrol,1,0,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VP  ,1420000,2016,50000,0,Petrol,1,1,Hatchback,Yellow,660,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto VP  ,1550000,2017,86000,0,Petrol,1,1,Hatchback,White,660,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto VP  ,1580000,2015,55000,1,Petrol,1,1,Hatchback,Beige,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VP  ,1900000,2016,150000,1,Petrol,1,0,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VS  ,430000,2006,125540,1,Petrol,1,1,Hatchback,Red,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VS  ,580000,2004,153038,1,Petrol,1,1,Hatchback,Silver,660,0,1,1,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VS  ,610000,2009,100000,1,Petrol,0,0,Hatchback,Indigo,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VS  ,900000,2006,90000,1,Petrol,1,0,Hatchback,White,660,1,1,1,1,0,1,1,0,0,1,1,1,0,0
Suzuki Alto VX  ,280000,1990,300000,1,Petrol,0,0,Hatchback,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,305000,1998,100000,1,Petrol,0,0,Hatchback,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,375000,2002,80000,1,,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,480000,2008,165808,1,Petrol,0,0,Hatchback,White,800,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,480000,2007,180658,1,,0,0,Hatchback,Silver,800,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,480000,2003,100000,1,Petrol,0,0,Hatchback,Gold,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,480000,2011,80000,1,Petrol,0,0,Hatchback,White,800,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,500000,2005,200000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,500000,2002,180122,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,505000,2005,200000,1,Petrol,0,0,Hatchback,Beige,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,520000,2005,180000,1,Petrol,0,0,Hatchback,Pink,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,520000,2008,156000,1,Petrol,0,0,Hatchback,Green,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,525000,2006,245000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,525000,2005,79337,1,Petrol,0,0,Hatchback,White,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,530000,2006,60000,1,Petrol,0,0,Hatchback,Gold,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,550000,2006,65000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,550000,2012,50000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,560000,2005,354564,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,560000,2010,155532,1,,0,0,Hatchback,White,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,570000,2010,156999,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,580000,2006,100000,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,585000,2019,25000,1,Petrol,0,0,Hatchback,White,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,590000,2011,48000,1,Petrol,0,0,Hatchback,White,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,600000,2004,150000,1,Petrol,0,0,Hatchback,White,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,605000,2011,22140,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,625000,2004,200000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,630000,2011,250000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,650000,2006,100000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,650000,2008,156000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,700000,2010,50000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,700000,2006,60000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,710000,2009,100000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,750000,2000,60000,1,Petrol,1,1,Hatchback,Blue,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,890000,2008,123000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,1000000,2019,1000,1,Petrol,0,0,Hatchback,White,660,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1000000,2010,40000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,1175000,2019,6000,0,Petrol,0,0,Hatchback,White,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1195000,2019,2000,0,Petrol,0,0,Hatchback,White,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,1200000,2019,7000,0,Petrol,0,0,Hatchback,White,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1200000,2019,11453,0,Petrol,0,0,Hatchback,White,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1200000,2012,62000,1,Petrol,0,0,Hatchback,Black,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX  ,1220000,2019,18000,1,Petrol,0,0,Hatchback,White,660,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1225000,2019,10,0,Petrol,0,0,Hatchback,Silver,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1250000,2019,8000,1,Petrol,0,0,Hatchback,White,660,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto VX  ,1250000,2019,9500,1,Petrol,0,0,Hatchback,Maroon,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1255000,2019,15000,1,Petrol,0,0,Hatchback,White,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1275000,2019,400,0,Petrol,0,0,Hatchback,White,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1280000,2019,5800,1,Petrol,0,0,Hatchback,Silver,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1280000,2019,5000,1,Petrol,0,0,Hatchback,White,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1300000,2019,5000,1,Petrol,0,0,Hatchback,Silver,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1310000,2019,15000,0,Petrol,0,0,Hatchback,White,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1380000,2019,5200,1,Petrol,0,0,Hatchback,White,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX  ,1390000,2019,4300,1,Petrol,0,0,Hatchback,White,660,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Suzuki Alto VX (CNG)  ,250000,1991,250000,1,,0,0,Hatchback,Yellow,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,290000,1995,100000,1,,0,0,Hatchback,Red,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,390000,2006,110000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,400000,2002,120000,1,Petrol,0,0,Hatchback,Gold,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,420000,2012,90000,1,,0,0,Hatchback,Black,800,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,420000,2001,111111,1,Petrol,0,0,Hatchback,White,1000,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Suzuki Alto VX (CNG)  ,420000,2004,100000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,425000,2005,86325,1,,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,425000,2005,120000,1,Petrol,0,0,Hatchback,Turquoise,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,440000,2006,59000,1,Petrol,0,0,Hatchback,Navy,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,440000,2004,65000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,450000,2008,150000,1,,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,450000,2006,75600,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,450000,2006,250000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,453000,2008,160000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,460000,2006,125000,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,465000,2006,105000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,470000,2005,100000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,475000,2009,60000,1,,0,0,Hatchback,Silver,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,480000,2006,190000,1,Petrol,0,0,Hatchback,Assembly,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,490000,2006,150000,1,Petrol,0,0,Hatchback,Brown,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,495000,2009,123456,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,500000,2008,95000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,500000,2004,100000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,500000,2007,175000,1,Petrol,0,0,Hatchback,Navy,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,505000,2001,111222,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto VX (CNG)  ,510000,2008,200000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,520000,2007,105000,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,525000,2006,150000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,530000,2007,154233,1,Petrol,0,0,Hatchback,Maroon,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,532000,2011,92000,1,Petrol,0,0,Hatchback,White,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,535000,2008,80000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Suzuki Alto VX (CNG)  ,540000,2005,200000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,550000,2004,160000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,550000,2007,245000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,550000,2008,130000,1,,0,0,Hatchback,White,800,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,550000,2008,50000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,575000,2003,123456,1,Petrol,0,0,Hatchback,Gold,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,580000,2011,100000,1,Petrol,0,0,Hatchback,Grey,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,580000,2008,95632,1,Petrol,0,0,Hatchback,Brown,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,585000,2005,185000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,615000,2007,85000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,640000,2008,50000,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,650000,2008,85000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,650000,2009,211230,1,,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,650000,2010,56000,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,660000,2010,90000,1,,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,665000,2010,84000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,675000,2008,98500,1,Petrol,0,0,Hatchback,Green,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,685000,2011,79000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,685000,2008,136600,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Suzuki Alto VX (CNG)  ,685000,2006,84000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,710000,2011,100000,1,Petrol,0,0,Hatchback,Green,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,725000,2007,80000,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,730000,2010,158056,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,780000,2008,95000,1,Petrol,0,0,Hatchback,Blue,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,780000,2011,110000,1,Petrol,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,790000,2010,151400,1,Petrol,0,0,Hatchback,Silver,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,800000,2012,170000,1,Petrol,0,0,Hatchback,White,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,800000,2011,97000,1,,0,0,Hatchback,Grey,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VX (CNG)  ,800000,2012,73000,1,Petrol,0,0,Hatchback,Grey,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VXL  ,304000,2019,10000,1,Petrol,1,1,Hatchback,Burgundy,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Alto VXL  ,735000,2019,41000,1,Petrol,1,0,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,1,1,1,0,0
Suzuki Alto VXL  ,735000,2019,15000,1,Petrol,1,0,Hatchback,White,660,1,1,1,0,0,0,0,0,0,1,1,1,0,0
Suzuki Alto VXL  ,800000,2019,35000,1,Petrol,1,0,Hatchback,White,660,1,1,1,0,0,0,0,0,0,1,1,1,0,0
