Name,Price,Model Year,Mileage,Registered ,Engine Type,Transmission,Assembly,Body Type,Color,Engine Capacity,Anti lock Braking System,Air Bags,Air conditioning,Alloy Rims,Climate Control,Coolbox,Cruise Control,Heated Seats,KeyLess Entry,Navigation System,Power Steering,Rear seat Entertainment,Steering Switches,Sun Roof
Mercedes Benz E Class E300,1550000,1996,45000,1,Petrol,1,1,Sedan,Black,3200,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Mercedes Benz E Class E300,2300000,2004,43000,1,Petrol,1,1,Sedan,Black,3199,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz G Class G 500  ,8800000,2007,70000,1,Petrol,1,1,SUV,Black,5000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz G Class G 500  ,9100000,2013,90000,1,Petrol,1,1,SUV,White,5500,1,1,1,1,0,0,0,0,1,1,1,0,0,1
Mercedes Benz G Class G 500,7500000,2006,68000,1,Diesel,1,1,SUV,Silver,4000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz M Class ML 320 CDI  ,3900000,2004,120000,0,Petrol,1,1,SUV,Black,3500,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz M Class ML 320 CDI  ,3600000,2002,105459,1,Petrol,1,1,SUV,Silver,3000,1,1,1,1,0,1,0,1,1,1,1,0,1,0
Mercedes Benz M Class ML 320 CDI  ,4000000,2006,115000,1,Diesel,1,1,SUV,Silver,3000,1,1,1,1,0,1,1,0,1,1,1,0,0,0
Mercedes Benz Mb140  ,720000,1993,130000,1,Petrol,1,1,Sedan,Indigo,2200,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Mb140  ,740000,2000,120000,1,Petrol,0,1,Sedan,Burgundy,2400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mercedes Benz Mb140  ,850000,2001,80000,1,Petrol,0,0,Sedan,White,2400,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Mb140  ,800000,1999,89000,1,Petrol,0,1,Sedan,Silver,2000,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz Other  ,800000,1998,90000,1,Petrol,0,1,Sedan,Blue,2900,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Other  ,895000,1999,93456,1,Petrol,0,0,Sedan,Green,1800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Other  ,950000,2004,100000,1,Petrol,0,1,Sedan,White,1800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Other  ,800000,1998,97000,1,Diesel,1,1,Sedan,Green,2900,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Other  ,1150000,2006,100000,1,Petrol,1,1,Sedan,Blue,1800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Other  ,1150000,2006,106000,1,Petrol,1,1,Sedan,Blue,1800,1,1,1,0,0,0,1,0,0,0,1,0,0,0
Mercedes Benz S Class  ,2800000,2000,195000,1,Petrol,1,1,Sedan,Blue,2500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz S Class  ,3600000,2003,178000,1,Petrol,1,1,Sedan,Black,3500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz S Class  ,3300000,2007,88000,0,Diesel,1,1,Sedan,Black,3200,1,1,1,1,1,0,1,0,1,1,1,0,1,0
Mercedes Benz S Class 300SEL  ,3300000,1994,103000,0,Petrol,1,1,Sedan,Black,3000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz S Class 300SEL  ,3150000,1993,104000,1,Petrol,1,1,Sedan,Black,3200,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz S Class 300SEL  ,3100000,1993,99000,1,Petrol,1,1,Sedan,Black,3000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz S Class 300SEL  ,3200000,1992,100000,1,Petrol,1,1,Sedan,Black,3000,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz S Class 300SEL  ,3500000,1992,120000,1,Petrol,1,1,Sedan,White,5000,1,0,1,1,0,0,1,0,1,0,1,0,0,1
Mercedes Benz S Class S 320  ,4350000,1993,150000,1,Petrol,1,1,Sedan,White,3200,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Mercedes Benz S Class S 320  ,2425000,2003,132000,1,Diesel,1,1,Sedan,Silver,3200,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz S Class S 320  ,2680000,2002,150000,1,Diesel,1,1,Sedan,Black,3200,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz S Class S 320  ,3200000,2002,151500,1,Petrol,1,1,Sedan,Black,3200,1,1,1,1,1,0,1,0,1,0,1,1,1,0
Mercedes Benz S Class S 320  ,3200000,2002,151000,1,Petrol,1,1,Sedan,Black,3200,1,0,1,1,1,1,1,0,1,0,0,1,1,0
Mercedes Benz S Class S 320  ,3500000,2004,100000,1,Petrol,1,1,Sedan,Black,2500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz S Class S 320,2500000,1995,140000,1,Petrol,1,1,Sedan,Grey,2800,1,1,1,1,0,0,1,0,0,0,1,0,0,1
Mercedes Benz S Class S 320,6200000,2001,230000,1,Petrol,1,1,Sedan,Silver,2800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz S Class S350  ,6550000,2003,125000,1,Petrol,1,1,Sedan,Black,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz S Class S350  ,7500000,2005,150000,1,Petrol,1,1,Sedan,Silver,3500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz S Class S350  ,7000000,2006,135000,1,Petrol,1,1,Sedan,Silver,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz S Class S350  ,7200000,2007,115000,1,Petrol,1,1,Sedan,Silver,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,0
Mercedes Benz S Class S350  ,7300000,2007,115000,1,Petrol,1,1,Sedan,Silver,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,0
Mercedes Benz S Class S350  ,7350000,2006,115000,1,Petrol,1,1,Sedan,Silver,3500,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Mercedes Benz S Class S350  ,7500000,2008,115000,1,Petrol,1,1,Sedan,Black,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,0
Mercedes Benz S Class S350  ,7800000,2006,115000,1,Petrol,1,1,Sedan,White,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz S Class S400L Hybrid   ,23200000,2014,36000,1,Petrol,1,1,Sedan,White,3500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz S Class S400L Hybrid   ,25000000,2014,32000,1,Petrol,1,1,Sedan,Silver,3500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz S Class S400L Hybrid   ,31500000,2014,36000,1,Petrol,1,1,Sedan,Grey,3500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz S Class S400L Hybrid   ,31500000,2014,37000,0,Petrol,1,1,Sedan,White,3500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz S Class S400L Hybrid   ,23300000,2014,30000,1,Petrol,1,0,Sedan,White,3500,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Mercedes Benz S Class S400L Hybrid   ,24000000,2013,33000,1,Petrol,1,1,Sedan,Black,3500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz S Class S400L Hybrid   ,32500000,2015,39000,1,Petrol,1,1,Sedan,White,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz S Class S400L Hybrid   ,35000000,2015,38000,1,Petrol,1,1,Sedan,Black,3500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz S Class S400L Hybrid   ,35000000,2015,38000,1,Petrol,1,1,Sedan,White,3500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz S Class S400L Hybrid   ,35000000,2018,40000,1,Petrol,1,1,Sedan,Black,3500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz S Class S400L Hybrid   ,32000000,2014,39000,1,Hybrid,1,1,Sedan,Unlisted,3500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz S Class S500  ,5500000,2001,50000,1,Petrol,1,1,Sedan,Silver,5000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz S Class S500  ,7500000,2005,60000,1,Petrol,1,1,Sedan,Silver,5500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz S Class S500  ,8000000,2006,66800,1,Petrol,1,1,Sedan,Silver,5500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz S Class S500  ,8500000,2006,66800,1,Petrol,1,1,Sedan,White,5500,1,1,1,1,0,0,1,1,1,1,1,0,0,1
Mercedes Benz S Class S500  ,9000000,2007,70000,1,Petrol,1,1,Sedan,Blue,5461,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz S Class S500  ,9500000,2008,77000,1,Petrol,1,1,Sedan,Black,5500,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz S Class S500,9800000,2006,68000,0,Petrol,1,1,Sedan,Silver,5461,1,1,1,1,0,1,1,0,1,1,1,0,0,1
Mercedes Benz S Class S500,11000000,2015,85000,0,Petrol,1,0,Sedan,Black,3000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz S Class S500,5800000,2001,52000,1,Petrol,1,1,Sedan,Black,5000,1,1,1,1,0,0,1,0,0,0,1,0,0,1
Mercedes Benz SLK Class SLK200 Kompressor  ,3500000,2004,50000,1,Petrol,1,1,Coupe,Red,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz SLK Class SLK200 Kompressor  ,4300000,2007,55000,1,Petrol,1,1,Coupe,Black,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz SLK Class SLK200 Kompressor  ,4500000,2007,62000,1,Petrol,1,1,Coupe,Black,1800,1,1,1,1,1,0,1,0,1,0,1,0,1,0
Mercedes Benz SLK Class SLK200 Kompressor  ,5000000,2011,68818,1,Petrol,1,0,Coupe,Black,1800,1,1,1,1,0,0,1,0,1,1,1,0,0,0
Mercedes Benz SLK Class SLK200 Kompressor  ,3700000,2002,49000,1,Petrol,1,1,Coupe,Silver,2300,1,1,1,1,0,0,1,0,1,0,1,0,0,0
Mercedes Benz Smart  ,750000,2003,81000,1,Petrol,1,1,Coupe,Grey,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Smart  ,1200000,2008,90000,1,Petrol,1,1,Coupe,White,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Smart  ,1050000,2004,80000,1,Petrol,1,1,Coupe,Black,700,1,1,1,1,0,0,0,0,1,0,1,0,0,1
Mercedes Benz Smart  ,2380000,2008,91000,1,Petrol,1,1,Coupe,Silver,2400,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Smart  ,2800000,2018,103300,0,Petrol,1,1,Coupe,White,3000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes Benz Smart  ,800000,2003,90000,1,Petrol,1,1,Coupe,White,1800,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Mercedes Benz Smart  ,950000,2005,105555,1,Petrol,1,1,Coupe,White,1500,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Mercedes Benz Smart  ,1090000,2006,104678,1,Diesel,0,1,Coupe,White,2900,,0,0,0,0,0,0,0,0,0,0,0,0,0
