Name,Price,Model Year,Mileage,Registered ,Engine Type,Transmission,Assembly,Body Type,Color,Engine Capacity,Anti lock Braking System,Air Bags,Air conditioning,Alloy Rims,Climate Control,Coolbox,Cruise Control,Heated Seats,KeyLess Entry,Navigation System,Power Steering,Rear seat Entertainment,Steering Switches,Sun Roof
Nissan Sunny GL  ,580000,1996,98000,1,Diesel,0,1,Sedan,Maroon,2000,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny GL  ,510000,1991,150000,1,Petrol,0,1,Sedan,White,1300,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny GL  ,400000,1991,180000,1,Petrol,0,1,Sedan,White,1300,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny JX  ,470000,1992,150000,1,Petrol,0,1,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny JX  ,450000,1992,160000,1,,0,1,Sedan,White,1500,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny JX  ,350000,1990,100000,1,Petrol,0,0,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny Super Saloon 1.6  ,850000,2002,200500,1,Diesel,0,1,Sedan,Grey,2000,1,1,1,0,0,1,0,0,1,0,1,0,0,0
Nissan Sunny Super Saloon 1.6  ,830000,2000,250000,1,Petrol,1,1,Sedan,Bronze,1600,1,1,1,1,0,0,1,0,0,0,1,0,0,0
Nissan Sunny Super Saloon 1.6  ,795000,2002,100000,1,Petrol,0,1,Sedan,Silver,1600,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny Super Saloon 1.6  ,750000,2002,467676,1,Diesel,0,1,Sedan,Black,1700,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Nissan Sunny Super Saloon 1.6  ,750000,2003,150000,1,Petrol,0,1,Sedan,Silver,1600,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny Super Saloon 1.6  ,710000,1999,100000,1,Petrol,0,1,Sedan,Gold,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny Super Saloon 1.6  ,700000,2000,100000,1,Petrol,0,1,Sedan,Black,1500,1,0,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny Super Saloon 1.6  ,500000,1993,120000,1,Petrol,0,0,Sedan,Black,1300,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny Super Saloon 1.6  ,285000,1990,190000,1,Petrol,0,1,Sedan,White,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny Super Saloon 1.6 (CNG)  ,1175000,2010,187408,1,Petrol,0,1,Sedan,White,1600,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny Super Saloon 1.6 (CNG)  ,950000,2004,240000,1,Petrol,1,1,Sedan,Silver,1500,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny Super Saloon 1.6 (CNG)  ,460000,1993,123456,1,Petrol,0,1,Sedan,Assembly,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Sunny Super Saloon 1.6 (CNG)  ,450000,1998,145000,1,Petrol,0,1,Sedan,Assembly,1600,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny Super Saloon 1.6 (CNG)  ,390000,1993,190000,1,Petrol,0,1,Sedan,Silver,1600,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny Super Saloon 1.6 (CNG)  ,325000,1993,250000,1,Petrol,0,1,Sedan,White,1600,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Sunny Super Saloon Automatic 1.6  ,1550000,2010,124000,1,Petrol,1,1,Sedan,Silver,1600,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Sunny Super Saloon Automatic 1.6  ,1525000,2009,167900,1,Petrol,1,1,Sedan,Maroon,1600,1,1,1,1,0,0,0,0,1,1,1,0,1,0
Nissan Sunny Super Saloon Automatic 1.6  ,650000,2001,100000,1,Petrol,1,1,Sedan,White,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Tiida 15G  ,1425000,2008,50000,1,Petrol,1,1,Hatchback,White,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Tiida 15G  ,1350000,2006,150000,1,Petrol,1,1,Hatchback,Beige,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Tiida 15G  ,1350000,2007,95000,1,Petrol,1,1,Hatchback,Silver,1500,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Nissan Tiida 15G  ,1300000,2007,130000,1,Petrol,1,1,Hatchback,White,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Tiida 15G  ,1250000,2007,86000,1,Petrol,1,1,Hatchback,Purple,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Tiida 15G  ,1160000,2007,152000,1,Petrol,1,1,Hatchback,Silver,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Tiida 15G  ,1125000,2007,145000,1,Petrol,1,1,Hatchback,Gold,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Tiida Latio  ,2250000,2012,80000,1,Petrol,1,1,Sedan,White,1200,1,1,1,0,0,1,1,0,1,1,1,0,0,0
Nissan Vanette  ,1650000,2008,160000,1,Diesel,1,1,,White,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Nissan Wingroad  ,1500000,2007,140000,1,Petrol,1,1,,Grey,1500,1,0,1,0,0,0,0,0,1,0,1,0,0,0
Nissan Wingroad  ,1455000,2012,87000,1,Petrol,1,1,,Silver,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Wingroad  ,1450000,2007,168000,1,Petrol,1,1,,Silver,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Wingroad  ,1420000,2012,142000,1,Petrol,1,1,,Silver,1500,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Nissan Wingroad  ,1400000,2007,207000,1,Petrol,1,1,,Black,1500,1,1,1,1,0,0,0,0,0,0,1,0,0,0
Nissan Wingroad 15M  ,1495000,2007,146000,1,Petrol,1,1,Station Wagon,Black,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Wingroad 15M  ,1350000,2006,200000,1,Petrol,1,1,Station Wagon,Black,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Wingroad 15M  ,1200000,2007,140000,1,Petrol,1,1,Station Wagon,White,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Wingroad 15M  ,1100000,2006,116582,1,Petrol,1,1,Station Wagon,Silver,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Wingroad 15M Authentic  ,1660000,2006,161000,1,Petrol,1,1,Station Wagon,White,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Wingroad 15M Authentic  ,1450000,2007,157066,1,Petrol,1,1,Station Wagon,Silver,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Wingroad 15M Authentic  ,1395000,2012,194000,1,Petrol,1,1,Station Wagon,Silver,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Wingroad 15M Authentic  ,1325000,2012,132500,1,Petrol,1,1,Station Wagon,White,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Wingroad 15M Authentic  ,1280000,2006,200000,1,Petrol,1,1,Station Wagon,Silver,1500,1,1,1,1,0,0,0,0,1,0,1,0,0,0
Nissan Wingroad 15M Four Plus Navi HDD Safety  ,1550000,2013,95000,1,Petrol,1,1,Station Wagon,Silver,1500,1,1,1,1,0,1,1,0,1,1,1,0,0,0
Nissan Wingroad 15M Four Plus Navi HDD Safety  ,1480000,2007,177000,1,Petrol,1,1,Station Wagon,White,1500,1,1,1,1,1,0,0,0,1,1,1,0,1,0
Nissan Wingroad 15M Four Plus Navi HDD Safety  ,1480000,2007,122000,1,Petrol,1,1,Station Wagon,Silver,1500,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Nissan Wingroad 15M Four Plus Navi HDD Safety  ,1500000,2013,95000,1,Petrol,1,1,Station Wagon,Silver,1500,1,1,1,1,0,1,0,0,0,0,1,0,0,0
Nissan X Trail 2.0 GT  ,8500000,2015,13755,0,Petrol,1,1,SUV,White,2000,1,1,1,1,0,0,1,0,1,1,1,0,0,1
Nissan X Trail 2.0 GT  ,8000000,2012,140000,1,Diesel,1,1,SUV,Black,2000,0,0,1,1,0,1,0,0,1,0,1,0,0,0
Nissan X Trail 2.0 GT  ,2350000,2001,100000,1,Petrol,1,1,SUV,Grey,2000,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Nissan X Trail 2.2 SLX  ,1600000,2007,250000,1,Diesel,0,1,SUV,White,2200,1,1,1,1,0,0,0,0,1,1,1,0,0,0
Nissan X Trail 2.2 SLX  ,1575000,2006,92000,1,Diesel,0,1,SUV,White,2200,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Nissan X Trail 2.2 SLX  ,1550000,2007,113000,1,Diesel,0,1,SUV,White,2200,1,1,1,1,0,0,0,0,0,0,1,0,0,0
